elevation,dist_water,MEANndvi,Sdndvi,MAXndvi,MINndvi
0.286194732666016,9.27040863037109,0.253269239141642,0.101421787192705,0.505851772680755,0.158727807437664
0.289362182617187,9.50277805328369,0.247284511491616,0.089841250001807,0.498845596513323,0.167727041890904
0.289072509765625,9.37681007385254,0.231875002625232,0.0869002316966,0.485466209279919,0.154928713071985
0.289936492919922,0.496616870164871,0.236739965600047,0.097835105481845,0.507959183875732,0.151104800004153
0.289228057861328,0.450808465480804,0.228826667218922,0.092000331782876,0.542176109888654,0.152429849460791
0.289228057861328,0.450808465480804,0.273470804715133,0.114185535816782,0.614031865893165,0.175887660827166
0.289209594726562,2.63490700721741,0.282886107231231,0.116846162082884,0.593620984524649,0.173383194789002
0.288569885253906,4.76210832595825,0.27170901026585,0.117683885851764,0.608863640751097,0.156832908687258
0.288023345947266,3.60416030883789,0.250665408690204,0.101235336498812,0.541957350072809,0.15865063581454
0.291,6.34489727020264,0.26574509265162,0.10567724239308,0.552867890796367,0.170172527885016
0.291,8.12834453582764,0.250200675760269,0.102554978583985,0.525352338489151,0.158525070068831
0.291,4.60822439193726,0.233082447888197,0.097365928036507,0.520992035231971,0.148021600060665
0.290126983642578,2.90476083755493,0.252612500500493,0.11907435804811,0.605703781380472,0.156906560286759
0.291146392822266,3.0109806060791,0.273814032941185,0.118904873105412,0.615753733191014,0.172139011470243
0.291146392822266,3.0109806060791,0.280626819687136,0.138540804589954,0.651339518217347,0.162772621975899
0.291146392822266,3.0109806060791,0.263044282115692,0.132462079362647,0.615041993425815,0.145283783768618
0.29057861328125,6.87699413299561,0.261098567054895,0.126310741055481,0.610996003358522,0.147440846536054
0.29057861328125,6.87699413299561,0.251977059029876,0.113210619886407,0.587761188417945,0.121534584898757
0.29057861328125,6.87699413299561,0.249478713886548,0.111175774189064,0.565161789027271,0.13693803526654
0.291097473144531,3.09152698516846,0.268972339140617,0.122963239214385,0.585516641732719,0.159837484131093
0.295282043457031,0.579008758068085,0.276005437362257,0.130847468235725,0.625960214684159,0.16432406094204
0.29289990234375,2.24935436248779,0.277267005412128,0.131579867335975,0.605868078714873,0.164656419367781
0.29289990234375,2.24935436248779,0.287871286192139,0.141970872839069,0.620702003716457,0.162557264127581
0.292092803955078,3.10108971595764,0.286107582253068,0.141922128120538,0.646401709443962,0.136601415560859
0.292092803955078,3.10108971595764,0.268424756805393,0.131903152775692,0.593473358526207,0.136057083858186
0.292211212158203,3.1627881526947,0.265840353386093,0.125326317721456,0.584834493241943,0.150771816637787
0.291485900878906,2.42706513404846,0.275746007313208,0.125550727497369,0.585782764306589,0.165248415143303
0.291485900878906,2.42706513404846,0.260100668287127,0.114621515812789,0.530915803849844,0.158830027897997
0.291400268554687,3.4079167842865,0.300992299775878,0.166738307179013,0.694809252077646,0.143800660430561
0.291501861572266,4.00977849960327,0.30028766594374,0.155283652622575,0.660570027325884,0.160253390339074
0.290734741210937,2.99906325340271,0.309427794052212,0.147606112431992,0.655974462713293,0.174031346274076
0.290734741210937,2.99906325340271,0.270454835401912,0.102040448719312,0.535909343568388,0.173938854919924
0.292599395751953,5.64841651916504,0.245651102666604,0.077140531739184,0.461317046014271,0.171656138218839
0.292599395751953,5.64841651916504,0.318650733547442,0.178197149299297,0.728089608752243,0.142961059617894
0.291584655761719,11.1256666183472,0.395419937137042,0.191835681756825,0.799921463877438,0.189512991592556
0.294506805419922,8.75500392913818,0.409465402490241,0.170058229926638,0.764177447395607,0.211636157125794
0.29393603515625,0.543440580368042,0.299269982317079,0.12702860516246,0.611839685272059,0.173679370133495
0.29393603515625,0.543440580368042,0.28829476307991,0.123409908980571,0.582671674641859,0.168621917530368
0.294004852294922,4.47024059295654,0.283566686119272,0.121992254164118,0.590595694433508,0.16656653803475
0.294004852294922,4.47024059295654,0.323718638799387,0.182283454762245,0.747630758109062,0.142901019774698
0.294030731201172,14.4431409835815,0.419782942039108,0.177314968185074,0.767394975440455,0.195560633434878
0.294004638671875,13.8207855224609,0.435580439104579,0.171972118455218,0.783693354586139,0.216036241460069
0.296777923583984,9.5166597366333,0.339558008765071,0.147348685867082,0.656221023498341,0.18797019714633
0.297678588867187,1.66708791255951,0.31668840505163,0.136196612500823,0.604647141978439,0.182904782414969
0.297678588867187,1.66708791255951,0.31189102071327,0.134802069501818,0.613415344878438,0.177615759091673
0.294,8.32151794433594,0.302049607952351,0.158664971785092,0.658797811223741,0.136715738942892
0.294,8.32151794433594,0.336527274857272,0.185932772507712,0.740738304013605,0.139519110242083
0.296472473144531,16.0288143157959,0.391827962292399,0.163363110007419,0.738298099042293,0.194777692509111
0.295682678222656,15.6221208572388,0.44136378317289,0.14033312756292,0.717643039100426,0.23415419668428
0.296186920166016,9.45038032531738,0.394140781730246,0.153784660763834,0.72666552831149,0.222393583696412
0.298890228271484,1.12868916988373,0.374118682557475,0.15311385687136,0.693812647193149,0.212695542806793
0.298890228271484,1.12868916988373,0.355021992709373,0.156849991579936,0.687221538526075,0.195868749047281
0.296779357910156,16.4511184692383,0.319955039241411,0.182616417975255,0.713592298770927,0.143017251522106
0.296779357910156,16.4511184692383,0.359792981986359,0.182079828386589,0.730696573024869,0.165626236786498
0.296996673583984,14.4838581085205,0.37929605603768,0.156764155806941,0.713062753976256,0.180346372331073
0.298452423095703,12.447319984436,0.404378491326227,0.136137190844793,0.710295650566865,0.213132704774138
0.297522918701172,2.83336758613586,0.413399344038001,0.141709105553647,0.707925037514354,0.22748169252186
0.298561920166016,4.12573766708374,0.402651983393708,0.142373366682595,0.694921547851114,0.233254606364516
0.298561920166016,4.12573766708374,0.393677535958551,0.147373818205637,0.686044561910559,0.220654472156248
0.299572113037109,8.31843280792236,0.349094823922499,0.195827474467885,0.794592669041142,0.151370667517816
0.299572113037109,8.31843280792236,0.356322761387904,0.178506562630765,0.730305760173959,0.16340848448828
0.298054992675781,4.55674123764038,0.378246719846581,0.158936929336654,0.709700446840296,0.172159017620902
0.298607086181641,9.11777687072754,0.404496176697596,0.139309138852074,0.676423464269236,0.217262410151731
0.298899139404297,4.09901857376099,0.43652303975422,0.149816885309263,0.690963042119071,0.213272852563057
0.298047729492187,3.81087470054626,0.416106740463899,0.148671251725513,0.67562530668626,0.214377566473132
0.298047729492187,3.81087470054626,0.39413955650749,0.142805263549514,0.678639713923982,0.209559293466492
0.299072631835937,3.00827693939209,0.355486250818814,0.177577643758608,0.724866980697179,0.163869960629309
0.3,4.05116128921509,0.402014639863725,0.171814687548198,0.734335392717632,0.185662866768134
0.300544494628906,2.30312037467957,0.399795417465067,0.152539417740937,0.72148457755104,0.203619034574263
0.301054718017578,6.95505857467651,0.430523525889522,0.172119997618122,0.731362689828352,0.219028036213072
0.299842346191406,0.384476095438004,0.448607666445285,0.172739723928163,0.711496941357572,0.217187754251481
0.299842346191406,0.384476095438004,0.4289018765431,0.158476653302153,0.70636849393473,0.233026542851777
0.302477630615234,6.959144115448,0.346196807640534,0.179149906235821,0.736608039775011,0.170730229405661
0.302477630615234,6.959144115448,0.353077389745637,0.187627619161913,0.767279733507321,0.169429838137726
0.299749359130859,2.71542596817017,0.343755209096437,0.165468231801877,0.711081816039526,0.167055914712059
0.302665954589844,6.58158254623413,0.393339516095934,0.165723175908207,0.762286978113957,0.18766076140717
0.301013732910156,11.2804698944092,0.417788822382435,0.167638940634104,0.71634888665097,0.19809814037258
0.302180267333984,10.4966115951538,0.404944847221804,0.171882772893207,0.732955531481819,0.200754707984987
0.302749572753906,3.57489991188049,0.415235642825185,0.177469618077028,0.705153711587507,0.190637742634584
0.302749572753906,3.57489991188049,0.420572349862424,0.163712777827742,0.695222375470871,0.221873253566885
0.302749572753906,3.57489991188049,0.337302149068263,0.146482487475973,0.636390198385017,0.164555439254829
0.303432495117187,13.5372142791748,0.35656773863376,0.161713473654151,0.691300630612071,0.182829020954904
0.303432495117187,13.5372142791748,0.379744701060693,0.180119325638556,0.727422803683446,0.177186142473208
0.302274444580078,3.68339872360229,0.371445820580526,0.177564049522421,0.736608253718955,0.173885301403519
0.303966003417969,5.99452829360962,0.34653270706589,0.159413372181463,0.725139970080814,0.164593928351557
0.303134460449219,13.6153621673584,0.386104027633643,0.158812502429676,0.733996885051506,0.18374195045519
0.303309936523438,7.831383228302,0.376839363838393,0.153507715929423,0.68708491936634,0.174900542013702
0.30562548828125,3.15634179115295,0.423315625514704,0.174859808360351,0.728578629602377,0.188075611285796
0.305671508789062,2.14443898200989,0.431129852666223,0.187932628972177,0.733249080830193,0.185418832105398
0.305671508789062,2.14443898200989,0.436798673366616,0.182077508456411,0.708592137466105,0.211000886481785
0.305671508789062,2.14443898200989,0.333028705681731,0.136103400463347,0.63531262681562,0.167978129102931
0.310878265380859,18.3289623260498,0.335553885122357,0.14993597758569,0.674648457046276,0.16748834314633
0.310878265380859,18.3289623260498,0.331775242501116,0.144131954912423,0.648664302861816,0.158388474122809
0.310878265380859,18.3289623260498,0.371872603437166,0.144383954449538,0.706902678304483,0.191785560305963
0.304267944335938,25.3427429199219,0.381338538262155,0.157919124397342,0.712626110574899,0.199388294107909
0.310968200683594,16.4670543670654,0.397330204381954,0.184143350136736,0.736129801409781,0.178474492434878
0.305453796386719,10.0314960479736,0.384851703631462,0.1858512367339,0.732452029153592,0.172457588175141
0.303694763183594,11.191840171814,0.354263808531076,0.1770986309548,0.745357262449904,0.160866688067402
0.305,4.28955125808716,0.350994186573677,0.146739448707117,0.674641914559969,0.170321109976638
0.305810272216797,7.90321922302246,0.36353114635546,0.142532044770512,0.634123914863898,0.16418247729163
0.306860076904297,4.67865562438965,0.423922242674254,0.179540486361745,0.676146531404769,0.174943789796697
0.309487915039062,2.79874014854431,0.425649136218004,0.188283462389862,0.693776769213546,0.175687108969797
0.309487915039062,2.79874014854431,0.451910528101983,0.177279720257817,0.725779590391874,0.22490149680404
0.343946258544922,12.9517002105713,0.292598105817016,0.124601028893114,0.590193437852766,0.142842200813486
0.343946258544922,12.9517002105713,0.309693813752796,0.136478870743857,0.63224695968485,0.152707720923709
0.336819549560547,5.85972309112549,0.312047689536008,0.13294519445383,0.610319804698055,0.155152879117688
0.321622314453125,9.50977325439453,0.353026582167442,0.153245246818665,0.72616816544925,0.157842078421571
0.313933013916016,18.5953464508057,0.385752454985311,0.159689138074806,0.723609509799025,0.187144780959919
0.313018127441406,28.212963104248,0.378313665044545,0.170423421923425,0.736820103838065,0.184200410192891
0.310535522460937,23.6889209747314,0.383331068916522,0.190443992266411,0.7613766964313,0.177757832634151
0.308511322021484,19.7646865844727,0.375913525208747,0.19061295548528,0.746475203852998,0.176825350308553
0.305848968505859,12.1921291351318,0.36327212896902,0.180878184301889,0.766855473527351,0.175091671866463
0.304355133056641,4.88949871063232,0.359464307336913,0.154783793197851,0.688059534738329,0.175453088074683
0.306121490478516,8.35352897644043,0.389688952842831,0.151085902990654,0.668244145583908,0.18060625662114
0.307751525878906,6.03710174560547,0.423432935756318,0.190237797882159,0.712502311859308,0.171240720485017
0.308474578857422,1.63561379909515,0.440655931999147,0.202080178965265,0.725043739438269,0.176165558738484
0.308474578857422,1.63561379909515,0.321692622902876,0.139299801635799,0.623670803926395,0.147277880673708
0.382887573242187,21.4817218780518,0.31532176024466,0.130975066359297,0.600001846858465,0.150426742456903
0.374419830322266,19.5384788513184,0.310739116022809,0.127808168240404,0.588502033612321,0.153912428461063
0.365266540527344,15.6198987960815,0.307537408671362,0.125508964384005,0.585477513301252,0.156713334401444
0.344130706787109,17.3244895935059,0.335578929753044,0.136541433441111,0.640574170734511,0.166736584722345
0.322263336181641,23.5689468383789,0.387478312963915,0.162455524812502,0.713840623651661,0.202894533830305
0.314280975341797,31.7127838134766,0.389813365749048,0.173404950884607,0.746757820140974,0.201386708402137
0.315716400146484,31.5626926422119,0.420544083937461,0.167354644538617,0.747748108823972,0.211611930094977
0.311663421630859,21.8513698577881,0.424995066986352,0.165780788854905,0.731002563062562,0.211819142237172
0.311230651855469,12.3678541183472,0.395619446475991,0.179719221464674,0.743762462146712,0.185008032111187
0.311365295410156,5.31341505050659,0.396152835617823,0.169995114526725,0.738211705087191,0.199795943962373
0.307426605224609,8.27540493011475,0.401863513901818,0.173515747263055,0.72962408231326,0.187715399290342
0.308675659179687,6.22125911712647,0.424904884226644,0.194765058250445,0.74616739924248,0.176794685508715
0.307569061279297,0.94454962015152,0.429896783147323,0.193190446502958,0.723439895845584,0.183794736558961
0.307569061279297,0.94454962015152,0.374117618778457,0.147375798323772,0.66095956549078,0.17536991335905
0.484483154296875,26.540563583374,0.319867185594111,0.136063939236642,0.606573410956513,0.151800665032623
0.411260925292969,17.5135059356689,0.32410983597268,0.134552441755462,0.615179575225872,0.153471384368335
0.408170776367188,10.2325677871704,0.309611382980149,0.12665852653444,0.584647110028342,0.156271512409391
0.456736022949219,10.1427421569824,0.293879694470903,0.118077458559674,0.562903960229263,0.155199589296063
0.376427429199219,17.2743301391602,0.311117266110169,0.121940379181341,0.592400311176272,0.165300611617092
0.348992309570312,26.3602027893066,0.364048218018582,0.156217450009503,0.700327798845047,0.200657519828492
0.337,35.8449249267578,0.382364504877779,0.167278909770106,0.711962958849014,0.199147890609996
0.316151580810547,34.6270446777344,0.426467606466797,0.164491974766021,0.741270860702067,0.213198180096462
0.317495941162109,26.0839042663574,0.432917714524683,0.163573418768843,0.744136525167285,0.218923895206788
0.313018859863281,18.8638916015625,0.392360198096311,0.170858501891776,0.743025618805673,0.192868208297364
0.312846893310547,13.7492752075195,0.390167240762051,0.176378368300572,0.758980526715667,0.199046360877543
0.306405090332031,4.18871831893921,0.394185207823698,0.159416194844368,0.710502182529368,0.200965106360185
0.308299530029297,6.21864461898804,0.430416778838494,0.199836571882125,0.775820270525351,0.182451392758768
0.308205688476562,1.58419442176819,0.445729775355488,0.204871071829828,0.782096798134975,0.191482580139763
0.308205688476562,1.58419442176819,0.391900084848925,0.169485684889664,0.68207636973838,0.186898619761292
0.815016845703125,20.2108516693115,0.405766812888392,0.170469295803716,0.708707891588131,0.193988335244429
0.730378112792969,20.2228240966797,0.355228406355405,0.141233984370033,0.640705566927409,0.179975592702148
0.446973693847656,15.1390409469605,0.320312073886845,0.123442144366587,0.588722533915496,0.171836903515407
0.923545837402343,5.21460962295532,0.345985930574529,0.141948529100935,0.638570565506522,0.175948107511955
0.523556335449219,5.03834533691406,0.330281534264869,0.138603801734267,0.611517935785429,0.167327922554514
0.420008148193359,14.8644685745239,0.326259376112932,0.134698983538509,0.607934672922982,0.173777384322685
0.369320373535156,24.8483200073242,0.32527996110939,0.135475739421045,0.630395899032621,0.183717957952541
0.348974365234375,31.5508270263672,0.363343413621515,0.157443536156265,0.693012039849832,0.198482570396288
0.337288024902344,28.6840343475342,0.377261967941945,0.158209554565854,0.704902859012985,0.202984436627188
0.320769378662109,25.1844501495361,0.372003779535887,0.159004335568053,0.719668851748088,0.199513845685724
0.320766326904297,15.3294363021851,0.3696609072555,0.168640641451748,0.736136433761211,0.192911364388385
0.312964324951172,5.962073802948,0.385395364378131,0.16952463437908,0.747157302415345,0.200269128636034
0.309240020751953,4.86855888366699,0.334887625353666,0.141629908580816,0.631627275433674,0.173593882992354
0.306748260498047,2.5866391658783,0.362438416985562,0.1536565086636,0.710316874204469,0.190891932066248
0.306026184082031,4.64203548431397,0.399728273471497,0.167872399855003,0.723218504807217,0.204186385463396
0.306026184082031,4.64203548431397,0.455605393778151,0.181832939076522,0.752693414052737,0.225982684895833
0.850067810058594,10.7889308929443,0.383077805651289,0.161325520615667,0.662634463243716,0.204112909163973
0.850067810058594,10.7889308929443,0.400770880757507,0.154496624420566,0.693927115998574,0.210829273489932
0.651162902832031,10.8130884170532,0.376713563860103,0.154683842284919,0.670442737558077,0.175705220966101
0.509913330078125,17.5955638885498,0.35652561487943,0.138438177620825,0.628721575502856,0.188563424736541
0.685998962402344,12.2305107116699,0.379433997575686,0.157066537196936,0.67225322090703,0.194836119260319
0.480211639404297,12.1575431823731,0.374975774264967,0.156368395650546,0.666698291148549,0.188314923381887
0.419934783935547,18.5310535430908,0.335841241746,0.1361487282698,0.614287413181767,0.188177827598054
0.376684204101562,27.2011413574219,0.339352785285007,0.133601725786849,0.648179591958047,0.191092436660502
0.358125885009766,22.9475173950195,0.333894872675027,0.135385355980172,0.672793604987013,0.191448973525094
0.344075134277344,18.8152675628662,0.36867469128165,0.15570829747021,0.694960033240433,0.203010131875941
0.343622528076172,19.4981060028076,0.401571321521524,0.162129638342362,0.724806884653044,0.221731540998906
0.326569122314453,14.5969324111938,0.374757925179994,0.162870626816423,0.713087476416659,0.204536546413141
0.3193974609375,8.21248626708984,0.363113043528969,0.168254322966217,0.723572141886031,0.187040299383362
0.313852630615234,0.858918368816376,0.346290571535002,0.138216190696848,0.630316596016696,0.180296153299265
0.310622863769531,2.57872319221497,0.366991489753415,0.133210076745011,0.631335552137112,0.181986982720253
0.310618408203125,3.09604167938232,0.379738018732897,0.137133979872541,0.64560050648084,0.198720178621331
0.310618408203125,3.09604167938232,0.4262480521908,0.170933681643528,0.721387600481746,0.21843510090116
0.955354064941406,14.324239730835,0.404034669439834,0.170086414382979,0.69641268192638,0.198461888388176
0.955354064941406,14.324239730835,0.414892740398303,0.163924237228025,0.699873255228521,0.210958181572906
0.903200561523438,4.43827152252197,0.395476188405201,0.143756388139707,0.663368062273544,0.222892138673114
0.787630981445312,4.52954530715942,0.376373471879797,0.140392523620208,0.633401369623021,0.207660890694261
0.775651306152344,14.4437274932861,0.351404838139292,0.132518977727793,0.608410570382194,0.19578538348124
0.662693664550781,21.7237758636475,0.374506096737199,0.141968288705807,0.642843160073789,0.203764504396719
0.539605102539062,21.6825675964355,0.385222393755446,0.149668504237919,0.660216678522746,0.198613711092916
0.445871612548828,25.8012828826904,0.341666734579192,0.139751528858307,0.640571635025486,0.182135098796604
0.403001586914063,21.9397392272949,0.308920768300388,0.114608544315527,0.558886683610373,0.180178993386514
0.370283874511719,16.0432739257813,0.30641397425239,0.114017783436436,0.57889597262771,0.182135976157017
0.351787292480469,9.21389675140381,0.325390619997496,0.127629840569935,0.611772729100636,0.186874136745409
0.341651916503906,10.5435333251953,0.306226562643336,0.118404512090682,0.602757212075317,0.179648094223422
0.332897003173828,7.32278347015381,0.34803049448629,0.137459132768647,0.633131851709016,0.20048130386668
0.322973510742187,1.11721515655518,0.348662932488256,0.134108785945421,0.661193841101003,0.192008560436111
0.320520935058594,6.70696687698364,0.412763942791857,0.168568110457994,0.71530813041881,0.204427132680773
0.313167175292969,0.775769591331482,0.235934175409693,0.131497327236693,0.610319935310208,-0.011013327012834
0.314727111816406,1.33724808692932,0.36979159233699,0.126487304377193,0.646472076969668,0.15899757851025
0.314727111816406,1.33724808692932,0.43312231288414,0.171106281505911,0.724967483967284,0.223880475450295
0.903522277832031,17.0109710693359,0.401574530184202,0.153806528512254,0.673505726838276,0.20818743368772
0.903522277832031,17.0109710693359,0.405397818783015,0.15368604202246,0.676740044321388,0.219893523328069
0.79906787109375,10.1469564437866,0.435733777253606,0.165214863902249,0.728606341343006,0.240514396911082
0.814015014648438,10.5025463104248,0.385848581222385,0.157117429240713,0.671762165191298,0.201408885660471
0.693175476074219,17.3740272521973,0.389055942194636,0.15569372468553,0.682513618932869,0.195818364218601
0.603105407714844,26.3528461456299,0.382013430517484,0.1460838765562,0.66544913935973,0.18994226318585
0.52924951171875,27.2622089385986,0.377140014089781,0.143004212171582,0.654877452902445,0.202486592517515
0.499075378417969,18.8011131286621,0.332028639639786,0.135768115575004,0.634285441768039,0.18165971481604
0.455377166748047,12.3644027709961,0.318653835685761,0.118193905330713,0.572198705897188,0.188677002593883
0.381910827636719,10.8541803359985,0.324932225769164,0.132297708569134,0.61322426141554,0.181171800664877
0.361776916503906,3.96724915504456,0.328883387043846,0.123508381969975,0.593513734500508,0.192367729690159
0.346604797363281,6.48494052886963,0.329001843946951,0.122660216415643,0.600217901460123,0.19138236910794
0.334911682128906,2.10107517242432,0.36651801810356,0.138907662937572,0.652459019200909,0.210400190550989
0.325305755615234,3.78276920318604,0.388788924225142,0.145349480766854,0.668812152997325,0.215136277581707
0.321375122070312,3.8049042224884,0.397857201271549,0.14537412788646,0.704255431676753,0.211871146502711
0.319643829345703,4.08084678649902,0.455802602017597,0.153488451465401,0.7459724646329,0.243731496172887
0.318250427246094,2.94695854187012,0.420210100959676,0.146118876573988,0.703952544383847,0.239729083601665
0.313438598632812,2.50267434120178,0.378350604504457,0.141934392005922,0.647068352909951,0.20924437392868
0.313438598632812,2.50267434120178,0.371609710750649,0.141480250336824,0.63510781398802,0.199970766077391
1.02377410888672,30.3554859161377,0.405432338902384,0.144359614341957,0.667286255285224,0.220931877070152
0.937719116210938,23.9255313873291,0.412084353598743,0.147577294616843,0.675235323276949,0.232250181980423
0.823034606933594,19.6225528717041,0.428835062522965,0.166884902043541,0.725344637182525,0.232482454379785
0.652593994140625,19.8599739074707,0.402576375865585,0.169189699848173,0.703912024992058,0.206639233940541
0.622949768066406,24.2856502532959,0.379907591073016,0.15187472219976,0.669910694841152,0.194451677168268
0.578997497558594,31.3426265716553,0.357615552714622,0.137244431940275,0.6375660615535,0.190931456278969
0.497581359863281,24.6757164001465,0.355045599239043,0.13830388443317,0.634136394647365,0.196834416845519
0.43091455078125,14.8051509857178,0.317302196875267,0.124258037043658,0.620731427606196,0.180388368765298
0.406701538085938,5.0081033706665,0.315262324519672,0.116396184526762,0.576883233408525,0.183351514199203
0.383352081298828,4.82691049575806,0.325386691820248,0.125977987851694,0.589755503968933,0.186567583127788
0.388002410888672,3.73746728897095,0.319468636150511,0.118466762681358,0.576535009769698,0.190277780953713
0.349561462402344,11.9147958755493,0.316007089044404,0.1182227789661,0.606725484764408,0.187144408283898
0.338293762207031,4.29285955429077,0.347622085887269,0.128104797823901,0.621185350509995,0.201715261180414
0.335963836669922,1.73971033096313,0.359453662000337,0.133061197364169,0.624909472230763,0.205696010715139
0.324660552978516,8.77772235870361,0.362458349417555,0.13897551061204,0.657971781965321,0.191247426024924
0.321372192382812,12.4165744781494,0.410212340485559,0.162489958270728,0.739917309663093,0.212515327295889
0.318139099121094,3.91861653327942,0.393639489685547,0.14727843871487,0.69104234509963,0.223519505333572
0.317565185546875,1.73644244670868,0.359838097172998,0.135983134403678,0.640881149167698,0.198621672225469
0.317565185546875,1.73644244670868,0.417675696367084,0.147364735682166,0.685382574409733,0.231536616569518
1.02130633544922,34.3199653625488,0.416179187311668,0.160156859833453,0.69732792164678,0.217598687654211
1.0241943359375,32.5581474304199,0.411397902249128,0.159518115118789,0.684926842392905,0.218414571652259
0.66380908203125,29.5404586791992,0.406033252827179,0.173637644380684,0.708813045467302,0.206255238893069
0.568846862792969,29.6983661651611,0.376884961449961,0.152970970454556,0.66693438030679,0.203811284636272
0.718530212402344,32.9115753173828,0.339710305593384,0.132279509317439,0.612913521979281,0.19270411712879
0.510083892822266,35.6163711547852,0.310953445212007,0.119894837733305,0.575793254341288,0.177258356693578
0.474,25.9986591339111,0.309700747078027,0.120800681853242,0.587987037166124,0.179785375267577
0.441,16.919605255127,0.294442165345,0.104743992451985,0.558490816794783,0.180651745779978
0.414689300537109,9.60142803192139,0.329157930575272,0.123888846969158,0.605003441309266,0.189737340878968
0.392547607421875,3.56391549110413,0.310012617249301,0.126109944470237,0.603345361257272,0.169116551037864
0.376309143066406,8.93765735626221,0.317901409049411,0.121220125501495,0.608479478588072,0.185986413647601
0.355042175292969,6.87240505218506,0.315912750428749,0.1181419588504,0.585868331036013,0.187397169843235
